Entry_ID,Source_ID,Type,Event_Date,Event_Type,Location_Depart_From,Location_Memo,Location_Arrive_To,Vessel_Name,Vessel_Type,Vessel_Additional_Description,Freight,Merchant_From_(By),Merchant_To,ADDITIONAL NOTES
A00011089,DailyDisp_18601002,Marine,1860-10-01,Arrival,PA-Philly,,VA-Richmond,S. P. Hawes,Schooner,Mason,coal,,HawesSP,
A00011090,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-HavredeGrace,,VA-Richmond,Roxanna,Schooner,Moore,,,HawesSP,
A00011091,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,Kadosh,Schooner,Lewis,guano,,BaconBaskervill,
A00011092,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,Clara Belle,Schooner,Mitchell,guano,,BaconBaskervill,
A00011093,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,Ambition,Schooner,White,guano,,BaconBaskervill,
A00011094,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-NewYork,,VA-Richmond,William E. Leggett,Schooner,Gibson,guano,,BaconBaskervill,
A00011095,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,Ocean,Schooner,Aaron,guano,,EdmondDavenportCo,
A00011096,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,Baltimore,Schooner,Phillips,guano,,SchaerKohlerCo,
A00011097,DailyDisp_18601002,Marine,1860-10-01,Arrival,MD-Baltimore,,VA-Richmond,E. Miller,Schooner,Cropper,guano,,SchaerKohlerCo,
A00011098,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-NewYork,,VA-Richmond,Bella Peck,Schooner,Gardner,salt,,SpottsHarveyCo,
A00011099,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-Albany,,VA-Richmond,C. P. Williams,Schooner,Rogers,lumber,,RobinsonSC,
A00011100,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-NewYork,,VA-Richmond,Louisa Reeves,Schooner,Lemon,ice,,KingD,
A00011101,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-NewYork,,VA-Richmond,Thomas Branch,Schooner,Hunderford,machinery,,Lester Manufacturing Co.,
A00011102,DailyDisp_18601002,Marine,1860-10-01,Arrival,NC,,VA-Richmond,Howland,Schooner,Douglas,lumber,,SteversonJS,
A00011103,DailyDisp_18601002,Marine,1860-10-01,Arrival,VA-JamesRiver,,VA-Richmond,Virginia,Schooner,Gaylard,wheat,,to order,
A00011104,DailyDisp_18601002,Marine,1860-10-01,Arrival,PA-Philly,,VA-Richmond,Problem,Schooner,Tyler,coal,,,
A00011105,DailyDisp_18601002,Marine,1860-10-01,Arrival,VA-JamesRiver,,VA-Richmond,John Francis,Schooner,Frost,lumber,,BelvinJA,
A00011106,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-NewYork,,VA-Richmond,John B. Allen,Schooner,Allen,ice,,KingD,
A00011107,DailyDisp_18601002,Marine,1860-10-01,Arrival,NY-Albany,,VA-Richmond,James Buchanan,Schooner,Leeds,lumber,,GunnJames,
A00011108,DailyDisp_18601002,Marine,1860-10-01,Arrival,PA-Philly,,VA-Richmond,Time,Schooner,Tyler,coal,,RobertsWirt,
A00011109,DailyDisp_18601002,Marine,1860-10-01,Arrival,VA-JamesRiver,,VA-Richmond,M. A. Adams,Schooner,,billets,,,
A00011110,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,NY-NewYork,Roanoke,Steamship,Couch,merchandise,LudlamWatson,,also carried passengers
A00011111,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,MD-Baltimore,Ellen Goldsborough,Schooner,Todd,,,,light
A00011112,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,MD-Baltimore,Mary Willis,Schooner,North,,,,light
A00011113,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,,F. Arcularius,Schooner,Snow,,,,"down the river, light"
A00011114,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,,Georgianna,Schooner,Baker,,,,"down the river, light"
A00011115,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,,L. M. Strout,Brig,,,,,"down the river, light"
A00011116,DailyDisp_18601002,Marine,1860-10-01,Departure,VA-Richmond,,EN-Liverpool,Susan Hinks,Ship,Atwood,tobacco,deVossEdWm,,"Ship Susan Hinks, Capt. Atwood, Liverpool, 392 hhds., 215 tierces of tobacco, and 6,067 bbls. flour, by E. W. de Voss & Co."
A00011117,DailyDisp_18601002,Marine,1860-10-01,Memoranda,MA-Boston,VA-CityPoint,,Westover,Schooner,Nickerson,,,,
A00011118,DailyDisp_18601002,Marine,1860-10-01,Memoranda,PA-Philly,VA-CityPoint,,R. P. King,Schooner,Leeds,,,,
A00011119,DailyDisp_18601002,Marine,1860-09-30,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,Jonathan Allen,Schooner,,,,,
A00011120,DailyDisp_18601002,Marine,1860-09-30,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,James H. Cator,Schooner,,,,,
A00011121,DailyDisp_18601002,Marine,1860-09-30,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,William Spear,Schooner,,,,,
A00011122,DailyDisp_18601002,Marine,1860-09-30,Memoranda,MD-Baltimore,MD-Baltimore,VA-Fredericksburg,May,Schooner,,,,,
A00011123,DailyDisp_18601002,Marine,1860-09-28,Memoranda,MA-Boston,MA-Boston,VA-CityPoint,General Cobb,Barque,,,,,to load for Genoa.
A00011124,DailyDisp_18601002,Marine,1860-09-27,Memoranda,MA-NewBedford,MA-NewBedford,VA-Petersburg,Minnehaha,Schooner,,,,,
A00011125,DailyDisp_18601002,Marine,1860-09-27,Memoranda,MA-NewBedford,MA-NewBedford,VA-RappahannockRiver,Benjamin Butler,Schooner,,,,,
A00011126,DailyDisp_18601002,Marine,1860-09-26,Memoranda,,MA-HolmesHole,,Minnehaha,Schooner,,,,,"she put in at Holmes' Hole 26th, with loss of flying jib"
A00011127,DailyDisp_18601006,Marine,1860-10-05,Arrival,PA-Philly,,VA-Richmond,Virginia,Steamship,Kelly,merchandise,,CardozoCP,also carried passengers
A00011128,DailyDisp_18601006,Marine,1860-10-05,Arrival,Rockland,,VA-Richmond,Louisa Dyer,Schooner,Jameson,lime,,LibbyBurton,
A00011129,DailyDisp_18601006,Marine,1860-10-05,Arrival,NY-NewYork,,VA-Richmond,L. R. Waring,Schooner,Cheverall,guano,,BaconBaskervill,
A00011130,DailyDisp_18601006,Marine,1860-10-05,Arrival,MD-Baltimore,,VA-Richmond,William Speare,Schooner,Jones,guano,,BaconBaskervill,
A00011131,DailyDisp_18601006,Marine,1860-10-05,Arrival,MD-Baltimore,,VA-Richmond,D. C. Guyther,Schooner,Kerwin,guano,,SchaerKohlerCo,
A00011132,DailyDisp_18601006,Marine,1860-10-05,Arrival,MD-Baltimore,,VA-Richmond,James H. Cator,Schooner,Catlin,guano,,SchaerKohlerCo,
A00011133,DailyDisp_18601006,Marine,1860-10-05,Arrival,VA-JamesRiver,,VA-Richmond,Mary Eliza,Schooner,Moorecock,wheat,,PleasantsWH,
A00011134,DailyDisp_18601006,Marine,1860-10-05,Arrival,VA-JamesRiver,,VA-Richmond,William B. Preston,Schooner,White,wheat,,HaxallCrenshawCo,
A00011135,DailyDisp_18601006,Marine,1860-10-05,Arrival,VA-JamesRiver,,VA-Richmond,American Clipper,Schooner,,wheat,,HaxallCrenshawCo,
A00011136,DailyDisp_18601006,Marine,1860-10-05,Arrival,VA-JamesRiver,,VA-Richmond,Charles Foulks,Schooner,,lumber,,PhillipsColeman,
A00011137,DailyDisp_18601006,Marine,1860-10-05,Arrival,NC,,VA-Richmond,Kaighn's Point,Schooner,Dunbar,lumber,,SteversonJS,
A00011138,DailyDisp_18601006,Marine,1860-10-05,Arrival,VA-JamesRiver,,VA-Richmond,New York,Schooner,Carnival,lumber,,,
A00011139,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,NY-NewYork,Jamestown,Steamship,Skinner,merchandise,LudlamWatson,,also carried passengers
A00011140,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,SC-Charleston,Silver Star,Schooner,Phillips,merchandise,ColquittWD,,
A00011141,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,MA-Boston,E. Nickerson,Schooner,Baxter,merchandise,CurrieD&W,,
A00011142,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,S. P. Hawes,Schooner,Mason,,,,"down the river, light"
A00011143,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,Hickman,Schooner,Dickerson,,,,"down the river, light"
A00011144,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,Time,Schooner,Tyler,,,,"down the river, light"
A00011145,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,Ring Dove,Schooner,Adams,,,,"down the river, light"
A00011146,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,Roxanna,Schooner,Moore,,,,"down the river, light"
A00011147,DailyDisp_18601006,Marine,1860-10-05,Departure,VA-Richmond,,,Bella Peck,Schooner,,,,,"down the river, light"
A00011148,DailyDisp_18601006,Marine,1860-10-04,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,Emma Jane,Schooner,,,,,
A00011149,DailyDisp_18601006,Marine,1860-10-04,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,George Peabody,Steamer,,,,,
A00011150,DailyDisp_18601006,Marine,1860-09-16,Memoranda,VA-Richmond,Swansea,Swansea,Wild Wave,Ship,,,,,
A00011151,DailyDisp_18601006,Marine,1860-10-03,Memoranda,MA-Boston,MA-Boston,VA-Richmond,Susan,Schooner,,,,,
A00011152,DailyDisp_18601006,Marine,1860-10-04,Memoranda,NY-NewYork,NY-NewYork,VA-Richmond,F. Merwin,Schooner,,,,,
A00011153,DailyDisp_18601006,Marine,1860-10-04,Memoranda,NY-NewYork,NY-NewYork,VA-Norfolk,F. Elmir,Schooner,,,,,
A00011154,DailyDisp_18601011,Marine,1860-10-10,Arrival,MD-Baltimore,,VA-Richmond,"R. C. Standard, Jr.",Schooner,Booze,guano,,BaconBaskervill,
A00011155,DailyDisp_18601011,Marine,1860-10-10,Arrival,MD-Baltimore,,VA-Richmond,Jonathan Alexandre,Schooner,Applegarth,guano,,RobertsonRoberts,
A00011156,DailyDisp_18601011,Marine,1860-10-10,Arrival,MD-Baltimore,,VA-Richmond,Emma Jane,Schooner,Phillips,guano,,SchaerKohlerCo,
A00011157,DailyDisp_18601011,Marine,1860-10-10,Arrival,VA-YorkRiver,,VA-Richmond,Windward,Schooner,,wheat,,McGrudersSons,
A00011158,DailyDisp_18601011,Marine,1860-10-10,Arrival,NY-NewYork,,VA-Richmond,G. Smith,Schooner,Soper,powder,,,
A00011159,DailyDisp_18601011,Marine,1860-10-10,Departure,VA-Richmond,,MD-Baltimore,J. J. Barrill,Schooner,Patridge,merchandise,ColquittWD,,
A00011160,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Petersburg,Butterfly,Schooner,,,,,
A00011161,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Petersburg,North Carolina,Schooner,,,,,
A00011162,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,O. H. Tolley,Schooner,,,,,
A00011163,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,Ellen Goldsborough,Schooner,,,,,
A00011164,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,Jonathan H. Travers,Schooner,,,,,
A00011165,DailyDisp_18601011,Marine,1860-10-09,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,George Peabody,Steamer,,,,,
A00011166,DailyDisp_18601011,Marine,1860-10-08,Memoranda,VA-Richmond,MA-Boston,MA-Boston,Lion,Schooner,,,,,
A00011167,DailyDisp_18601011,Marine,1860-10-08,Memoranda,VA-Richmond,MA-Boston,MA-Boston,Josiah Acorn,Schooner,,,,,
A00011168,DailyDisp_18601011,Marine,1860-10-08,Memoranda,VA-Norfolk,MA-Boston,MA-Boston,Chief,Schooner,,,,,
A00011169,DailyDisp_18601011,Marine,1860-10-09,Memoranda,PA-Philly,PA-Philly,VA-Norfolk,Banquet,Schooner,,,,,
A00011170,DailyDisp_18601011,Marine,1860-10-09,Memoranda,NY-NewYork,NY-NewYork,VA-Richmond,Jamestown,Steamship,,,,,
A00011171,DailyDisp_18601011,Marine,1860-09-17,Memoranda,PE-Callao,PE-Callao,VA-HamptonRoads,T. A. Perkins,Ship,,,,,
A00011172,DailyDisp_18601011,Marine,1860-09-14,Memoranda,,PE-Callao,,West Wind,Ship,,,,,"In port 14th, ships West Wind and Harry Hastings, ready to sail for [Hampton Roads]."
A00011173,DailyDisp_18601011,Marine,1860-09-14,Memoranda,,PE-Callao,,Harry Hastings,Ship,,,,,"In port 14th, ships West Wind and Harry Hastings, ready to sail for [Hampton Roads]."
A00011174,DailyDisp_18601011,Marine,1860-08-25,Memoranda,PE-Callao,Talanahuano,VA-HamptonRoads,Jonathan Cottle,Ship,,,,,"Put in leaking, ship Jno. Cottle, from Callao Aug. 4th, for Hampton Roads."
A00011175,DailyDisp_18601011,Marine,1860-10-08,Memoranda,VA-Richmond,VA-Norfolk,VA-Norfolk,Empire,Steamer,,,,,arrived with barges from Richmond
A00011176,DailyDisp_18601011,Marine,1860-10-08,Memoranda,VA-Petersburg,VA-Norfolk,VA-Norfolk,Edward Everett,Schooner,,,,,
A00011177,DailyDisp_18601011,Marine,1860-08-04,Memoranda,PE-Callao,PE-Callao,VA-HamptonRoads,Jonathan Cottle,Ship,,,,,"Put in leaking, ship Jno. Cottle, from Callao Aug. 4th, for Hampton Roads."
A00011178,DailyDisp_18601013,Marine,1860-10-12,Arrival,PA-Philly,,VA-Richmond,Virginia,Steamship,Kelley,merchandise,,CardozoCP,also carried passengers
A00011179,DailyDisp_18601013,Marine,1860-10-12,Arrival,MD-Baltimore,,VA-Richmond,Belvidere,Steamer,Keene,merchandise,,CurrieD&W,also carried passengers
A00011180,DailyDisp_18601013,Marine,1860-10-12,Arrival,NY-NewYork,,VA-Richmond,Haxall,Schooner,Winters,merchandise,,CurrieD&W,
A00011181,DailyDisp_18601013,Marine,1860-10-12,Arrival,NY-NewYork,,VA-Richmond,Merwin,Schooner,Avery,guano,,CrenshawCo,
A00011182,DailyDisp_18601013,Marine,1860-10-12,Arrival,NY-NewYork,,VA-Richmond,D. Davidson,Schooner,Catchup,rye,,StearnsCo,
A00011183,DailyDisp_18601013,Marine,1860-10-12,Arrival,NY-NewYork,,VA-Richmond,Kate,Schooner,,lime,,StearnsF,
A00011184,DailyDisp_18601013,Marine,1860-10-12,Arrival,NY-NewYork,,VA-Richmond,A. R. Wetmore,Schooner,Bogart,guano,,,
A00011185,DailyDisp_18601013,Marine,1860-10-12,Arrival,PA-Philly,,VA-Richmond,Emeline,Schooner,Chester,coal,,DavisWH,
A00011186,DailyDisp_18601013,Marine,1860-10-12,Arrival,PA-Philly,,VA-Richmond,Geoge W. Grice,Schooner,Palmer,coal,,WebbWade,
A00011187,DailyDisp_18601013,Marine,1860-10-12,Arrival,PA-Philly,,VA-Richmond,Ann Pickrell,Schooner,Elsey,merchandise,,ColquittWD,
A00011188,DailyDisp_18601013,Marine,1860-10-12,Arrival,Cape Verde,,VA-Richmond,William T. Hendren,Schooner,Laten,guano,,BrentWm,
A00011189,DailyDisp_18601013,Marine,1860-10-12,Departure,VA-Richmond,,NY-NewYork,Jamestown,Steamship,Skinner,merchandise,LudlamWatson,,also carried passengers
A00011190,DailyDisp_18601013,Marine,1860-10-12,Departure,VA-Richmond,,,Kaighn's Point,Schooner,,,,,"down the river, light"
A00011191,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,MD-Baltimore,MD-Baltimore,Ring Dove,Schooner,,,,,
A00011192,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,MD-Baltimore,MD-Baltimore,Bella Peck,Schooner,,,,,
A00011193,DailyDisp_18601013,Marine,1860-10-11,Memoranda,MD-Baltimore,MD-Baltimore,VA-Petersburg,Three Sisters,Schooner,,,,,
A00011194,DailyDisp_18601013,Marine,1860-10-11,Memoranda,MD-Baltimore,MD-Baltimore,VA-Williamsburg,Alice,Schooner,,,,,
A00011195,DailyDisp_18601013,Marine,1860-10-11,Memoranda,MD-Baltimore,MD-Baltimore,VA-Richmond,Belvidere,Steamer,,,,,
A00011196,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,NY-NewYork,NY-NewYork,Yorktown,Steamer,,,,,
A00011197,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,NY-NewYork,NY-NewYork,Wythe,Schooner,,,,,
A00011198,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,NY-NewYork,NY-NewYork,Rebecca,Schooner,,,,,
A00011199,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Richmond,VA-Norfolk,VA-Norfolk,J. J. Barrett,Schooner,,,,,
A00011200,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-JamesRiver,PA-Philly,PA-Philly,Josephus and Edwin,Schooner,,,,,
A00011201,DailyDisp_18601013,Marine,1860-10-11,Memoranda,VA-Alex,VA-Alex,VA-Richmond,Ashland,Schooner,,,,,
A00011202,DailyDisp_18601013,Marine,1860-10-11,Memoranda,BR-RioJaneiro,NY-NewYork,NY-NewYork,Parana,Barque,,,,,
A00011203,DailyDisp_18601013,Marine,1860-08-22,Memoranda,,Off Rio,,Parana,Barque,,,,,"[Bark Parana] Reports passing, Aug. 22d, off Rio, bark Virginia, returning in distress"
A00011204,DailyDisp_18601013,Marine,1860-08-22,Memoranda,,Off Rio,,Virginia,Barque,,,,,"[Bark Parana] Reports passing, Aug. 22d, off Rio, bark Virginia, returning in distress"
A00011205,DailyDisp_18601015,Marine,1860-10-13,Arrival,NY-NewYork,,VA-Richmond,Roanoke,Steamship,Couch,merchandise,,LudlamWatson,also carried passengers
A00011206,DailyDisp_18601015,Marine,1860-10-13,Arrival,Rockland,,VA-Richmond,Emma Furbish,Schooner,Verrill,horses,,,also carried oxen
A00011207,DailyDisp_18601015,Marine,1860-10-13,Arrival,MD-Baltimore,,VA-Richmond,Benjamin Vandiver,Schooner,,guano,,EdmondDavenportCo,
A00011208,DailyDisp_18601015,Marine,1860-10-13,Arrival,NC,,VA-Richmond,S. H. Sample,Schooner,Williams,shingles,,WombleClaiborne,
A00011209,DailyDisp_18601015,Marine,1860-10-13,Arrival,VA-JamesRiver,,VA-Richmond,E. & M. J. Simpson,Schooner,Spuill,corn,,,
A00011210,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,PA-Philly,Virginia,Steamship,Kelley,merchandise,CardozoCP,,also carried passengers
A00011211,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,MD-Baltimore,Belvidere,Steamer,Keene,merchandise,CurrieD&W,,also carried passengers
A00011212,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,MD-Baltimore,"R. C. Standard, Jr.",Schooner,Booze,coal,ColquittWD,,via Port Walthall
A00011213,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,MD-Baltimore,John Alexandre,Schooner,Applegarth,coal,ColquittWD,,via Port Walthall
A00011214,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,Salem,Hard Scrabble,Schooner,Packard,flour,CurrieD&W,,
A00011215,DailyDisp_18601015,Marine,1860-10-13,Departure,VA-Richmond,,VA-Hampton,Perseverance,Schooner,Wyatt,merchandise,ReedJG,,
